id,max_voice_score
TEST_24982,0.99973464
TEST_42744,0.9985834
TEST_32485,0.99997884
TEST_11690,0.9936143
TEST_49389,0.20891006
TEST_26833,0.9998873
TEST_20337,0.9997664
TEST_12484,0.00082498975
TEST_43408,0.9995509
TEST_05228,0.27751037
TEST_06872,0.9999158
TEST_13430,1.1240188e-06
TEST_47170,0.99997216
TEST_28051,0.99938
TEST_16646,0.9999841
TEST_28814,0.99892694
TEST_25396,0.9988268
TEST_48800,0.99977034
TEST_21375,0.99997365
TEST_03614,0.9998526
TEST_10083,0.9999848
TEST_37129,0.99575347
TEST_05704,0.99984914
TEST_33583,0.99996424
TEST_08761,0.9999564
TEST_22697,0.99999666
TEST_36247,0.9999372
TEST_20316,0.99966484
TEST_15215,0.9997363
TEST_24650,0.9999423
TEST_48189,0.9999912
TEST_48882,0.9997517
TEST_46517,0.9998577
TEST_38155,0.9938789
TEST_20560,0.9999802
TEST_25274,0.9999775
TEST_40322,0.025194043
TEST_33973,0.07053206
TEST_03018,0.99997
TEST_22983,0.9999093
TEST_19430,0.24435252
TEST_11049,0.9999786
TEST_42684,0.99958766
TEST_02000,0.99849755
TEST_05476,0.9999028
TEST_42471,0.99999326
TEST_45186,0.9999958
TEST_05816,0.9999388
TEST_39535,0.99990237
TEST_49184,0.9998814
TEST_07616,0.0009785639
TEST_30187,0.9999982
TEST_28628,0.99998266
TEST_25565,2.0933592e-06
TEST_14701,0.9999595
TEST_14855,0.99997604
TEST_43569,0.99750006
TEST_09538,0.9995644
TEST_23947,0.9998895
TEST_46320,0.9999985
TEST_29132,0.99998486
TEST_32249,0.9999096
TEST_26940,0.9999802
TEST_40639,0.9990833
TEST_16319,2.2197428e-06
TEST_29802,0.9997838
TEST_30932,0.9999992
TEST_21767,0.99988836
TEST_09097,0.9998579
TEST_00469,0.9979728
TEST_23704,0.99999213
TEST_05860,0.9995887
TEST_43063,0.024655461
TEST_27520,0.99957585
TEST_05920,0.9995321
TEST_27820,0.99999046
TEST_41138,0.9987372
TEST_41185,0.9962689
TEST_00550,0.9999471
TEST_19995,0.99990577
TEST_26864,8.775235e-05
TEST_13756,0.99912375
TEST_06979,0.9999814
TEST_38322,1.6649756e-06
TEST_06096,0.99997926
TEST_24086,0.9999804
TEST_37792,0.9999644
TEST_45652,0.9999766
TEST_11623,0.99995023
TEST_30108,0.9998023
TEST_14348,0.9999224
TEST_30462,0.99998915
TEST_16131,0.9999987
TEST_40009,0.9999683
TEST_12755,0.9999118
TEST_00567,0.999979
TEST_15600,0.9999074
TEST_37113,0.99996144
TEST_41134,0.9985431
TEST_00090,0.99997145
TEST_21980,0.13682404
TEST_13011,0.9977829
TEST_22778,0.48396733
TEST_26029,0.004590836
TEST_17337,0.9976913
TEST_02432,0.9994223
TEST_31390,9.8817245e-06
TEST_11521,0.9999982
TEST_32856,0.99997294
TEST_42353,0.99993265
TEST_29831,0.99996054
TEST_25374,0.9645289
TEST_07350,0.96056026
TEST_30126,0.9977999
TEST_21276,0.99998784
TEST_01372,0.9976973
TEST_39362,0.9999584
TEST_14644,0.99950457
TEST_44218,0.9999598
TEST_44105,0.9987278
TEST_31843,0.99856216
TEST_23186,0.99999034
TEST_12042,0.014914657
TEST_42639,0.9999605
TEST_25539,0.85504425
TEST_20283,0.999863
TEST_48618,1.8946685e-07
TEST_38984,0.25743052
TEST_03456,0.9999716
TEST_39732,0.999804
TEST_20138,0.99982494
TEST_48634,0.99987453
TEST_40300,0.022009687
TEST_49838,0.9999955
TEST_20716,0.0005566438
TEST_00426,0.9999342
TEST_21522,0.9988199
TEST_11264,0.009237952
TEST_42925,0.9998505
TEST_30755,0.9999898
TEST_47563,0.9999607
TEST_48147,0.99960166
TEST_23172,0.9998649
TEST_36578,0.99999684
TEST_08092,0.9537806
TEST_17770,0.054345112
TEST_10568,3.637071e-06
TEST_41575,0.99998075
TEST_39704,0.043476544
TEST_11092,0.99995303
TEST_17194,0.9999747
TEST_41723,0.99946445
TEST_24103,0.99786454
TEST_10501,0.99862206
TEST_04894,0.99990904
TEST_28119,0.99947244
TEST_32977,0.9999289
TEST_40806,0.9997188
TEST_07172,0.99999803
TEST_22455,0.99992996
TEST_30590,0.0009995897
TEST_32626,0.9994101
TEST_33144,0.9920573
TEST_11079,0.99999946
TEST_15520,0.999617
TEST_21067,0.99957275
TEST_03652,0.9996054
TEST_12308,0.99999064
TEST_40376,0.99989355
TEST_03188,0.9998756
TEST_36004,0.043285906
TEST_48734,0.9980081
TEST_33445,0.9999811
TEST_47069,0.99984765
TEST_18568,0.99975175
TEST_27937,0.9999884
TEST_00367,0.79849386
TEST_49932,0.99998516
TEST_17352,0.9999893
TEST_19494,0.9999819
TEST_22817,7.496394e-05
TEST_47314,0.9987837
TEST_35266,0.999419
TEST_11814,0.9998993
TEST_02393,0.9999473
TEST_00180,0.99992424
TEST_36306,0.9999906
TEST_15649,0.95156693
TEST_19413,0.99898446
TEST_28313,0.99973017
TEST_03692,0.9999738
TEST_47980,0.99984676
TEST_45124,0.99995095
TEST_05128,0.056252506
TEST_38216,0.99998397
TEST_39846,0.99937505
TEST_20644,1.894766e-07
TEST_11733,0.99983305
TEST_14569,0.9998211
TEST_07494,0.9999733
TEST_42212,0.998975
TEST_07017,0.99986863
TEST_07973,0.9999746
TEST_22646,0.9999871
TEST_39439,0.9994834
TEST_42687,0.99874157
TEST_39290,0.99998057
TEST_01408,0.9999897
TEST_38442,0.0021152857
TEST_25118,0.99996984
TEST_01316,0.99999535
TEST_19936,0.99987143
TEST_38509,9.196295e-06
TEST_20779,0.8924223
TEST_40746,0.9991353
TEST_38299,0.9999951
TEST_00326,0.9999646
TEST_17766,0.9995583
TEST_44659,0.99841255
TEST_12668,0.9981751
TEST_25639,0.9999969
TEST_13361,0.9999898
TEST_32905,0.028790021
TEST_35289,0.9999259
TEST_24886,0.9997406
TEST_27744,0.9999736
TEST_31463,0.9932999
TEST_18274,0.99999064
TEST_34654,0.99984145
TEST_24200,0.99998456
TEST_19531,0.9970893
TEST_28489,0.96946526
TEST_36683,0.9999444
TEST_08792,0.3149867
TEST_29382,0.99999374
TEST_38430,0.99945974
TEST_40890,0.99924886
TEST_32070,0.9999304
TEST_37913,0.99772215
TEST_06565,0.99974513
TEST_05564,5.943104e-09
TEST_46953,0.99993795
TEST_37661,0.93450236
TEST_20279,0.99943465
TEST_04021,0.9998097
TEST_30695,0.9993431
TEST_04893,2.5078384e-07
TEST_33761,0.9999778
TEST_27583,0.9999873
TEST_34363,0.99982995
TEST_28785,0.99997145
TEST_30778,0.99937236
TEST_20024,0.85334957
TEST_35245,0.9998617
TEST_35063,0.9999617
TEST_38761,0.9999886
TEST_36391,0.99985474
TEST_11440,0.9999554
TEST_25177,0.99992716
TEST_21517,0.9999499
TEST_28229,0.9999787
TEST_49261,0.9999651
TEST_46444,0.9999832
TEST_08328,0.9996784
TEST_49188,0.9999969
TEST_19898,0.99900687
TEST_28822,0.9999818
TEST_10263,0.99999565
TEST_18257,0.9909635
TEST_24162,0.97456473
TEST_08795,0.9998385
TEST_18863,0.99927646
TEST_17477,0.99995923
TEST_39766,0.99963534
TEST_43243,0.99875224
TEST_49781,0.9998328
TEST_19442,0.99999404
TEST_42761,0.9997253
TEST_38842,0.006392226
TEST_18188,0.9999386
TEST_05961,0.9997124
TEST_34818,0.9997506
TEST_04734,0.9999665
TEST_17563,0.99999666
TEST_11258,5.1214797e-06
TEST_36460,0.9970205
TEST_34763,1.3417764e-06
TEST_24242,0.99395573
TEST_33554,0.9999971
TEST_00501,0.99610144
TEST_38688,0.9988492
TEST_08601,0.9999858
TEST_35039,0.06290203
TEST_17676,0.9998996
TEST_26936,0.0005677727
TEST_20802,0.9998456
TEST_49786,0.017932283
TEST_36637,0.99924463
TEST_46985,7.423768e-05
TEST_47735,0.9999727
TEST_15891,0.9987314
TEST_07567,0.99999845
TEST_49218,4.804877e-06
TEST_04976,0.9999937
TEST_21984,0.99983007
TEST_29291,0.9999953
TEST_12615,0.99548906
TEST_43800,0.9999837
TEST_39329,0.9997802
TEST_40202,0.99913883
TEST_30260,0.9999857
TEST_48569,0.9999539
TEST_47016,0.9964434
TEST_45465,0.9995313
TEST_05547,0.99993026
TEST_41427,5.215848e-07
TEST_06630,0.9999829
TEST_38153,0.9999947
TEST_33346,0.9998289
TEST_23412,0.9999261
TEST_16241,0.99998915
TEST_28916,0.9999754
TEST_21167,0.9999914
TEST_28451,0.9998134
TEST_07120,0.99999714
TEST_34019,8.349109e-10
TEST_49372,0.9999883
TEST_00822,0.9999769
TEST_40504,0.9999517
TEST_45900,0.99867165
TEST_01499,0.99999505
TEST_08870,0.9996819
TEST_23564,0.99984974
TEST_06088,0.9999858
TEST_14873,0.9998403
TEST_14046,0.99923974
TEST_27842,0.99999964
TEST_12817,0.999291
TEST_05817,0.99999714
TEST_31756,0.9960963
TEST_11417,0.9999846
TEST_39594,0.99871325
TEST_42340,0.00086364936
TEST_13689,0.9994959
TEST_03446,0.9999845
TEST_05965,0.01011508
TEST_26599,0.99983495
TEST_10353,0.99955726
TEST_37961,0.9999625
TEST_49509,0.998525
TEST_39434,0.99957204
TEST_23758,0.99999815
TEST_42028,0.9985202
TEST_09626,0.9999989
TEST_42713,0.99993175
TEST_05444,0.99997467
TEST_02920,0.9999776
TEST_06974,0.9975262
TEST_29119,0.0062767626
TEST_43012,0.9998734
TEST_19497,0.999783
TEST_32068,0.9996786
TEST_42616,0.99761975
TEST_09424,0.99980974
TEST_40406,0.99987036
TEST_44972,0.03772424
TEST_31774,0.999996
TEST_35204,0.99993926
TEST_02490,0.9999893
TEST_25415,0.9998631
TEST_07345,0.99769443
TEST_43220,0.9996053
TEST_05082,0.99990046
TEST_20016,0.9999641
TEST_41983,0.99886423
TEST_39271,0.0006035883
TEST_09067,0.050711475
TEST_03950,0.9999216
TEST_35074,0.93473107
TEST_30100,0.9984901
TEST_15827,0.9999976
TEST_39684,0.9999524
TEST_40814,0.05008612
TEST_20563,0.00019932011
TEST_05521,0.001232327
TEST_32746,0.9999832
TEST_35389,0.9987723
TEST_47528,3.992845e-06
TEST_36591,0.9802617
TEST_33584,0.9999243
TEST_28674,0.99999714
TEST_47482,0.9809015
TEST_29758,0.9999648
TEST_24336,0.99997777
TEST_39922,0.09703554
TEST_44677,0.9995089
TEST_11655,0.99999833
TEST_08705,0.89289254
TEST_15118,0.9990566
TEST_30277,0.9999915
TEST_30244,0.9999842
TEST_00211,0.9980335
TEST_04091,0.9751378
TEST_07008,0.99996644
TEST_22714,0.9997119
TEST_14675,0.99993086
TEST_27084,0.9992602
TEST_21308,0.9934683
TEST_34992,0.99997526
TEST_11683,0.00033126317
TEST_15879,0.99987876
TEST_24776,0.99979365
TEST_35681,0.9999983
TEST_19291,0.9967629
TEST_37050,0.9948054
TEST_23533,0.001541303
TEST_47824,0.025681239
TEST_04799,0.9999862
TEST_07333,0.99878764
TEST_27172,0.9999921
TEST_24427,0.9933379
TEST_20574,0.99999386
TEST_34412,0.9992491
TEST_35466,0.9998633
TEST_30109,0.999942
TEST_19926,0.99981314
TEST_40355,0.9994578
TEST_07696,0.9999971
TEST_01218,0.9986431
TEST_38070,0.99890935
TEST_33306,0.00045158045
TEST_25353,0.9995528
TEST_17333,0.9999656
TEST_34882,0.70234
TEST_02872,0.99991757
TEST_09334,0.9999536
TEST_26627,0.9996783
TEST_13686,0.9996136
TEST_14054,0.999953
TEST_27443,0.9999788
TEST_46752,0.99983305
TEST_22335,0.99988425
TEST_38508,0.9998991
TEST_29486,0.123176746
TEST_47111,0.9997175
TEST_36345,1.3548516e-05
TEST_04303,0.9999516
TEST_09459,7.550023e-07
TEST_05018,0.9998449
TEST_46845,0.9986612
TEST_39845,0.99998426
TEST_29249,0.9999127
TEST_34936,0.999998
TEST_33108,0.99995095
TEST_32649,0.99971795
TEST_40021,0.99999243
TEST_37332,0.9999505
TEST_25329,0.99996525
TEST_10849,0.9999608
TEST_16890,0.99985886
TEST_25911,0.9987883
TEST_25425,0.99984807
TEST_00729,0.9998363
TEST_09536,0.9999958
TEST_24800,9.8354554e-05
TEST_33998,0.01367869
TEST_05488,0.9999844
TEST_23315,0.99999636
TEST_49552,3.9841123e-07
TEST_23162,0.99996954
TEST_45218,0.99934334
TEST_20947,0.99730974
TEST_03666,0.99998176
TEST_01412,0.99990153
TEST_18576,0.9997777
TEST_13391,0.6224617
TEST_19244,2.8006164e-06
TEST_44478,0.99998534
TEST_21916,0.99997514
TEST_16801,0.0032880278
TEST_16923,0.9999502
TEST_48842,0.99999535
TEST_21804,0.9996957
TEST_24528,0.89197886
TEST_45820,0.99987686
TEST_33655,0.99999696
TEST_42366,0.0031028239
TEST_33400,0.9999702
TEST_10551,0.99986905
TEST_36902,0.9999315
TEST_31211,0.9992463
TEST_20792,0.9999448
TEST_43677,0.9998828
TEST_14296,0.008295653
TEST_08652,0.99995446
TEST_27795,0.99995357
TEST_11911,0.46333423
TEST_06439,0.99906665
TEST_17250,0.99995273
TEST_30560,0.99155396
TEST_09287,0.9977982
TEST_38882,8.634644e-08
TEST_33285,1.5851678e-05
TEST_05977,0.9958819
TEST_38141,0.99998444
TEST_14512,0.99989754
TEST_33124,0.9999944
TEST_36449,0.9999945
TEST_36094,0.9993647
TEST_46190,0.025731098
TEST_25006,0.99993294
TEST_29714,0.99991524
TEST_16276,0.99995834
TEST_31746,0.9998548
TEST_46175,0.9999902
TEST_26666,0.9997364
TEST_00375,0.9999261
TEST_29069,0.99994177
TEST_04748,0.9999603
TEST_20627,0.99828875
TEST_26767,0.9999324
TEST_03964,0.9992213
TEST_22998,0.0027185525
TEST_23117,0.86244154
TEST_07776,0.999929
TEST_22449,0.99976987
TEST_11759,0.99989426
TEST_32854,0.0017291952
TEST_07200,1.8990126e-05
TEST_36450,0.99999785
TEST_47203,0.99996686
TEST_01772,0.9999402
TEST_20928,0.9995241
TEST_46792,0.99999386
TEST_22133,0.9992548
TEST_34113,0.999961
TEST_00767,0.999877
TEST_36786,0.9999969
TEST_25322,0.99988866
TEST_18164,0.99999446
TEST_28035,0.9997188
TEST_35916,0.99822104
TEST_33772,0.9998974
TEST_44878,0.9997703
TEST_31931,0.9999978
TEST_15776,0.9998484
TEST_12047,0.9999985
TEST_31671,0.9980258
TEST_04790,0.9999539
TEST_12612,0.9999915
TEST_02111,0.99996984
TEST_36976,0.99988955
TEST_25310,0.00048100832
TEST_24894,0.99941933
TEST_49302,0.9997674
TEST_44805,0.9985583
TEST_03507,0.99986166
TEST_01143,0.9999487
TEST_29996,0.012812557
TEST_44604,0.99993056
TEST_39350,0.045126736
TEST_45471,0.9999264
TEST_35906,0.9999067
TEST_17943,0.9999969
TEST_12488,0.99985886
TEST_00718,0.99971205
TEST_21705,0.9998682
TEST_09789,0.9999907
TEST_34650,0.0036885275
TEST_19515,0.99980885
TEST_13854,0.9999789
TEST_28209,0.9995491
TEST_09211,0.99930155
TEST_21932,0.99985856
TEST_38681,0.9999894
TEST_13017,0.99991715
TEST_30851,0.99995893
TEST_36357,0.99994886
TEST_26615,0.99999416
TEST_02724,0.9999838
TEST_44661,0.99995023
TEST_44265,0.99993056
TEST_47367,0.999859
TEST_14426,0.9997891
TEST_45079,0.9996291
TEST_15220,0.038504403
TEST_49473,0.9968217
TEST_12583,0.9999772
TEST_36258,0.05052678
TEST_49710,0.02803506
TEST_09947,6.272922e-05
TEST_49646,0.99851555
TEST_05820,0.99938935
TEST_45957,0.8003867
TEST_01859,0.9992033
TEST_19887,0.99983466
TEST_21972,0.9958456
TEST_16324,0.9969612
TEST_20114,0.99926496
TEST_37968,0.9946993
TEST_38951,0.9992096
TEST_37168,0.9999942
TEST_19237,0.9999728
TEST_38690,0.999876
TEST_47612,0.9997666
TEST_43761,0.9999678
TEST_36098,0.99984485
TEST_01240,0.99999905
TEST_08691,0.99999964
TEST_24623,0.9989897
TEST_38676,0.9999168
TEST_00606,0.9999994
TEST_08609,0.0001308153
TEST_04763,0.99997514
TEST_13684,0.9994817
TEST_16492,0.9996093
TEST_47653,0.997644
TEST_26042,0.99997014
TEST_08084,0.9999438
TEST_45181,0.99999803
TEST_06514,0.0020329074
TEST_24370,0.99990386
TEST_02782,0.9994888
TEST_19742,0.019794948
TEST_20427,0.9998137
TEST_10951,0.9997861
TEST_49975,3.648431e-07
TEST_44428,0.9999416
TEST_35256,8.9281805e-08
TEST_26070,3.7797733e-08
TEST_34257,0.8628448
TEST_15257,0.00017090407
TEST_19836,0.9999795
TEST_00158,0.9999522
TEST_07746,0.9999313
TEST_49364,0.99999243
TEST_26573,0.9999992
TEST_39081,0.99997675
TEST_18830,0.99999917
TEST_26470,0.9999379
TEST_04408,0.99998736
TEST_39001,0.9999689
TEST_33022,0.9999674
TEST_22948,0.99997646
TEST_25861,0.99986225
TEST_20711,4.6654172e-06
TEST_33571,0.9956313
TEST_02798,0.9997434
TEST_37966,0.9957672
TEST_27884,9.909045e-06
TEST_31040,0.99990106
TEST_21836,2.3153774e-08
TEST_01601,2.5872266e-06
TEST_47635,0.9999994
TEST_11124,0.9999911
TEST_37774,0.9996436
TEST_03533,0.99999005
TEST_45983,0.9996906
TEST_14062,0.0059749894
TEST_05031,0.3686596
TEST_46854,0.9998922
TEST_07850,0.99999154
TEST_10909,0.99975294
TEST_30485,0.9999141
TEST_40962,0.99992794
TEST_31635,0.9999894
TEST_05770,1.8821839e-06
TEST_12968,0.9999961
TEST_18869,0.13450912
TEST_39966,0.9999986
TEST_17072,0.9857169
TEST_34442,0.0012809408
TEST_05749,0.99996394
TEST_30386,0.99920636
TEST_32561,5.2001754e-09
TEST_42399,0.99999917
TEST_48473,0.99997205
TEST_28223,0.9999999
TEST_19147,0.9968667
TEST_10413,0.013952056
TEST_24260,0.99987113
TEST_46904,0.9994492
TEST_14741,0.99971634
TEST_26419,0.9955379
TEST_18073,0.99997246
TEST_46875,0.0009224821
TEST_23038,0.9999952
TEST_44228,0.9988538
TEST_30385,0.99999475
TEST_27536,0.9999075
TEST_16150,0.99999994
TEST_04419,0.9999979
TEST_33398,0.9999909
TEST_29862,0.99999684
TEST_00874,0.9999326
TEST_09226,0.99996185
TEST_23696,0.99999875
TEST_41232,0.9999831
TEST_03441,0.9998846
TEST_02662,0.99939215
TEST_48267,0.99999756
TEST_25074,0.99999607
TEST_21382,0.99641985
TEST_00009,0.99999976
TEST_19370,0.9999936
TEST_07447,0.9998554
TEST_10889,0.99777275
TEST_49971,0.9999999
TEST_08529,0.999996
TEST_14537,0.99899983
TEST_09154,0.9998382
TEST_44626,0.999617
TEST_35410,0.9956494
TEST_37007,0.9999865
TEST_20234,0.99973375
TEST_42594,0.9999771
TEST_05124,0.99970555
TEST_35089,0.9999062
TEST_33795,0.99997234
TEST_28797,0.9999913
TEST_13222,0.9986323
TEST_42343,0.9686962
TEST_17672,0.99617463
TEST_41997,0.99810743
TEST_15457,0.9999859
TEST_18400,0.99996936
TEST_32103,0.99998885
TEST_27599,0.99986094
TEST_23318,0.99999005
TEST_13206,0.033174943
TEST_48415,0.99990684
TEST_40738,0.999318
TEST_35636,0.99999523
TEST_44179,0.9999452
TEST_29414,0.9999844
TEST_32152,0.9999856
TEST_13614,0.9993499
TEST_31167,0.12425098
TEST_48086,0.06830839
TEST_03896,0.99999964
TEST_19450,0.99931246
TEST_45297,0.99988186
TEST_26021,0.99944395
TEST_27827,0.9999826
TEST_41953,0.99998367
TEST_49600,0.5518092
TEST_45505,0.9999277
TEST_06611,0.99932057
TEST_36267,0.9998195
TEST_14844,0.9098349
TEST_39633,0.9998901
TEST_39912,0.9999853
TEST_33049,0.99996144
TEST_14786,0.9973032
TEST_01516,0.99980956
TEST_10205,0.9991426
TEST_34648,0.9990766
TEST_00200,0.99996716
TEST_28566,0.999953
TEST_42527,0.6676656
TEST_22094,0.032829285
TEST_07845,0.999941
TEST_39365,0.9999918
TEST_12786,0.9995616
TEST_48465,0.99998945
TEST_06320,0.00011035506
TEST_43091,0.9999237
TEST_32579,0.9999978
TEST_47515,0.9999917
TEST_09275,0.99536175
TEST_25292,0.99996156
TEST_49260,1.1604819e-07
TEST_42238,8.691066e-05
TEST_35919,0.9997907
TEST_27798,0.9993217
TEST_22704,0.9997557
TEST_29446,0.9999968
TEST_00736,0.9999778
TEST_10315,0.9999939
TEST_07798,0.99997807
TEST_34932,0.9949846
TEST_05079,0.99997735
TEST_25398,0.99857473
TEST_17999,0.9998827
TEST_38527,0.99954087
TEST_36347,0.9996477
TEST_26039,0.9981777
TEST_23168,0.9999236
TEST_40246,0.99996793
TEST_40979,0.9998156
TEST_46498,0.9992924
TEST_47142,0.9997577
TEST_34213,0.99996567
TEST_15556,0.9997238
TEST_26662,0.99974066
TEST_41516,0.9972898
TEST_05160,0.9997515
TEST_13325,0.99998695
TEST_03645,0.99500835
TEST_27419,0.9999421
TEST_10577,0.9999403
TEST_19483,0.9999873
TEST_43714,0.9998847
TEST_29759,0.9613399
TEST_40958,0.99997956
TEST_48513,0.99697715
TEST_46764,0.9978424
TEST_27390,0.99987996
TEST_36231,0.99998903
TEST_41143,0.999989
TEST_37883,3.2612073e-07
TEST_38093,0.9999123
TEST_42948,0.95883715
TEST_10821,0.99974585
TEST_11659,0.99959314
TEST_39459,0.9989706
TEST_02212,0.99996865
TEST_06087,0.9978101
TEST_42968,0.99946725
TEST_48268,0.99979085
TEST_32495,0.9997988
TEST_29269,0.9993056
TEST_11233,1.3859395e-06
TEST_38251,0.9999963
TEST_49494,0.99965125
TEST_24652,0.9999865
TEST_08619,0.999966
TEST_02260,0.9992645
TEST_20759,0.9999773
TEST_20071,0.99585617
TEST_49038,0.99987274
TEST_49566,0.9999938
TEST_30914,0.9997311
TEST_43865,0.6195192
TEST_42203,0.9993539
TEST_17743,0.9998716
TEST_06579,0.9495346
TEST_47309,0.9944307
TEST_26227,0.9999743
TEST_13018,0.99956083
TEST_49451,0.9999637
TEST_39119,0.07012014
TEST_23621,0.037519947
TEST_16284,0.9999532
TEST_03514,0.99961454
TEST_49982,0.99979305
TEST_28334,0.9999448
TEST_17431,0.99991584
TEST_34568,0.9997632
TEST_45568,0.99999094
TEST_09495,0.99985486
TEST_13109,0.86957556
TEST_47191,0.1677409
TEST_42900,0.85045147
TEST_37675,0.9996704
TEST_43523,0.050393663
TEST_44404,0.99999744
TEST_27656,0.9996698
TEST_25925,0.9999885
TEST_20785,0.9976014
TEST_37093,0.006516402
TEST_32088,0.99997383
TEST_02431,0.9999981
TEST_25270,0.999671
TEST_27788,0.99998134
TEST_08081,0.9999567
TEST_28397,0.99996895
TEST_12291,0.9998623
TEST_35195,0.99976987
TEST_37361,0.9999798
TEST_40729,0.9988165
TEST_01391,0.38211352
TEST_04544,0.5691481
TEST_41153,0.8859591
TEST_16494,0.99992925
TEST_39168,0.9999855
TEST_19249,0.32645896
TEST_47882,0.99989444
TEST_00537,0.9999234
TEST_13669,0.9999446
TEST_14869,0.9998889
TEST_14885,0.99994624
TEST_45201,0.999842
TEST_17930,0.999888
TEST_00642,0.99614894
TEST_45761,0.9996738
TEST_13283,4.1067437e-05
TEST_46544,0.99987566
TEST_39795,0.9999866
TEST_40348,0.9993221
TEST_38081,0.9999894
TEST_47242,0.9999921
TEST_49814,0.9918833
TEST_30518,0.999228
TEST_40703,0.76200914
TEST_20572,0.97124535
TEST_35838,0.9998046
TEST_41893,0.012424317
TEST_38815,0.38226157
TEST_09357,0.9998035
TEST_40400,0.9999359
TEST_14376,0.9999041
TEST_36788,0.9996213
TEST_48163,0.99999577
TEST_14614,0.99977297
TEST_12618,0.99986964
TEST_32093,0.9994632
TEST_01436,0.9992042
TEST_33975,0.8544
TEST_25505,0.9999953
TEST_01986,0.99230385
TEST_04759,0.6562575
TEST_30228,0.99997336
TEST_23852,0.99995315
TEST_10003,0.9999324
TEST_34028,0.9405645
TEST_35034,0.99881446
TEST_20883,0.99968714
TEST_49723,0.9999919
TEST_07995,0.9999374
TEST_16000,0.9999951
TEST_27977,0.9999483
TEST_39475,1.17823965e-05
TEST_39719,0.8956354
TEST_02517,0.99921155
TEST_21075,0.9998852
TEST_20509,0.9999242
TEST_10187,0.99990475
TEST_25534,0.9998667
TEST_08372,0.99983317
TEST_48530,0.99993604
TEST_15955,0.9991577
TEST_37768,0.99733114
TEST_21598,0.9979649
TEST_21659,0.9998054
TEST_21010,0.99987453
TEST_00667,0.99997365
TEST_27292,0.9997038
TEST_33622,0.99971604
TEST_44906,0.99999416
TEST_11902,0.9987285
TEST_00650,0.99914503
TEST_07983,0.9999915
TEST_20304,0.99999815
TEST_21666,0.9997586
TEST_45453,0.9995856
TEST_43308,0.99997413
TEST_36912,0.9999757
TEST_34444,0.999926
TEST_01093,0.9999956
TEST_13577,0.999238
TEST_37351,0.99998486
TEST_28339,0.99992234
TEST_18539,0.99998945
TEST_16893,0.99997693
TEST_05239,0.9999964
TEST_28418,0.99664295
TEST_01843,0.9999984
TEST_02774,0.9998336
TEST_44064,0.9999563
TEST_11958,0.9995353
TEST_22787,0.99991584
TEST_28100,0.9999861
TEST_11271,0.9996835
TEST_09899,0.9999115
TEST_03919,3.511692e-06
TEST_00457,0.9999995
TEST_34803,0.9999307
TEST_45653,0.9992856
TEST_39347,0.9998763
TEST_29591,0.9999701
TEST_18532,0.98394936
TEST_40770,0.99939847
TEST_27712,0.99988264
TEST_00029,0.99999475
TEST_39978,0.9993804
TEST_01571,0.9987536
TEST_14889,0.60643953
TEST_30019,0.9999917
TEST_01327,0.9997157
TEST_21708,1.4727352e-07
TEST_23816,0.99978405
TEST_03498,0.99997103
TEST_32098,0.99969906
TEST_42568,0.99959934
TEST_31614,0.9969963
TEST_36478,0.9999877
TEST_27773,0.99999356
TEST_20967,0.99937975
TEST_44142,0.99985677
TEST_21352,0.9977854
TEST_08791,0.999987
TEST_45324,0.9999803
TEST_03556,0.9999821
TEST_24734,0.99995655
TEST_09892,0.9997697
TEST_14953,0.99664825
TEST_00354,0.99972194
TEST_12595,0.7460669
TEST_04515,0.99998325
TEST_06197,0.99999696
TEST_20609,0.99282444
TEST_26461,0.9992929
TEST_44856,0.9995431
TEST_09596,0.99996424
TEST_38728,0.99999857
TEST_30423,0.99993956
TEST_29422,0.99856275
TEST_11409,0.99993116
TEST_42100,0.9998743
TEST_41126,0.9995129
TEST_04767,0.9999808
TEST_16538,0.9999988
TEST_24871,0.9999925
TEST_00705,0.99997437
TEST_40417,0.9999732
TEST_05447,0.99967575
TEST_41999,0.9999456
TEST_32442,0.9905316
TEST_31997,0.9993456
TEST_49870,0.99952835
TEST_06723,0.9999453
TEST_33115,0.9999263
TEST_34119,0.9650502
TEST_26398,0.99997866
TEST_35913,0.9999919
TEST_09496,0.9999515
TEST_04041,0.014650426
TEST_07624,0.40539
TEST_26324,0.9999693
TEST_09164,0.023609092
TEST_00343,0.999995
TEST_44678,0.9999045
TEST_42505,0.99933714
TEST_04979,0.99872935
TEST_04494,0.030580712
TEST_15856,0.99921685
TEST_03236,0.9997489
TEST_23518,0.9999682
TEST_13720,0.99997956
TEST_25641,0.99997747
TEST_35941,0.99987453
TEST_20831,0.9997822
TEST_29607,1.6331538e-05
TEST_01166,0.9999989
TEST_49388,0.9999305
TEST_07051,0.9998593
TEST_01102,0.999579
TEST_32593,0.999506
TEST_44685,0.99999946
TEST_02294,0.99994564
TEST_11935,0.99998707
TEST_20464,0.9999005
TEST_07035,9.368448e-06
TEST_40277,2.2243253e-08
TEST_20925,0.9999382
TEST_03906,0.99990994
TEST_24072,0.999833
TEST_30629,0.99983406
TEST_21919,0.999937
TEST_18810,0.99888206
TEST_25096,0.77648526
TEST_00002,0.9997599
TEST_41819,0.9999276
TEST_23398,0.99854416
TEST_46343,0.9999624
TEST_03497,0.9993532
