id,path,fake,real
mixed_6478,/home/tdl/deepvoice/CQT_test_nocan/mixed_6478.ogg,1,1
XLYSWPZL,/home/tdl/deepvoice/CQT_test_nocan/XLYSWPZL.ogg,0,1
BMEVUMMI,/home/tdl/deepvoice/CQT_test_nocan/BMEVUMMI.ogg,0,1
DQNNLZJZ,/home/tdl/deepvoice/CQT_test_nocan/DQNNLZJZ.ogg,0,1
mixed_27400,/home/tdl/deepvoice/CQT_test_nocan/mixed_27400.ogg,1,1
IOWCBLTF,/home/tdl/deepvoice/CQT_test_nocan/IOWCBLTF.ogg,0,1
mixed_13908,/home/tdl/deepvoice/CQT_test_nocan/mixed_13908.ogg,1,1
NGJTXGRS,/home/tdl/deepvoice/CQT_test_nocan/NGJTXGRS.ogg,1,0
BCCUVHUD,/home/tdl/deepvoice/CQT_test_nocan/BCCUVHUD.ogg,1,0
IUWMNLPP,/home/tdl/deepvoice/CQT_test_nocan/IUWMNLPP.ogg,1,0
mixed_20094,/home/tdl/deepvoice/CQT_test_nocan/mixed_20094.ogg,1,1
DCERHDWK,/home/tdl/deepvoice/CQT_test_nocan/DCERHDWK.ogg,1,0
mixed_10643,/home/tdl/deepvoice/CQT_test_nocan/mixed_10643.ogg,1,1
USLUFHAN,/home/tdl/deepvoice/CQT_test_nocan/USLUFHAN.ogg,0,1
mixed_18600,/home/tdl/deepvoice/CQT_test_nocan/mixed_18600.ogg,1,1
mixed_25327,/home/tdl/deepvoice/CQT_test_nocan/mixed_25327.ogg,1,1
mixed_19421,/home/tdl/deepvoice/CQT_test_nocan/mixed_19421.ogg,1,1
mixed_23835,/home/tdl/deepvoice/CQT_test_nocan/mixed_23835.ogg,1,1
VJHZUCIJ,/home/tdl/deepvoice/CQT_test_nocan/VJHZUCIJ.ogg,0,1
AHQNWZOY,/home/tdl/deepvoice/CQT_test_nocan/AHQNWZOY.ogg,1,0
YIKCDUUI,/home/tdl/deepvoice/CQT_test_nocan/YIKCDUUI.ogg,1,0
MGIPYBAK,/home/tdl/deepvoice/CQT_test_nocan/MGIPYBAK.ogg,0,1
EHNNOQKO,/home/tdl/deepvoice/CQT_test_nocan/EHNNOQKO.ogg,1,0
HLJPTWFB,/home/tdl/deepvoice/CQT_test_nocan/HLJPTWFB.ogg,1,0
mixed_1408,/home/tdl/deepvoice/CQT_test_nocan/mixed_1408.ogg,1,1
JENLFFYG,/home/tdl/deepvoice/CQT_test_nocan/JENLFFYG.ogg,0,1
mixed_22749,/home/tdl/deepvoice/CQT_test_nocan/mixed_22749.ogg,1,1
QDHQZECR,/home/tdl/deepvoice/CQT_test_nocan/QDHQZECR.ogg,1,0
IEIPSWJD,/home/tdl/deepvoice/CQT_test_nocan/IEIPSWJD.ogg,1,0
QLEJKXYD,/home/tdl/deepvoice/CQT_test_nocan/QLEJKXYD.ogg,1,0
mixed_23507,/home/tdl/deepvoice/CQT_test_nocan/mixed_23507.ogg,1,1
mixed_1694,/home/tdl/deepvoice/CQT_test_nocan/mixed_1694.ogg,1,1
ZJNQSISO,/home/tdl/deepvoice/CQT_test_nocan/ZJNQSISO.ogg,1,0
LLFQJDTN,/home/tdl/deepvoice/CQT_test_nocan/LLFQJDTN.ogg,0,1
mixed_19472,/home/tdl/deepvoice/CQT_test_nocan/mixed_19472.ogg,1,1
mixed_10712,/home/tdl/deepvoice/CQT_test_nocan/mixed_10712.ogg,1,1
HLLNOTAF,/home/tdl/deepvoice/CQT_test_nocan/HLLNOTAF.ogg,0,1
HMNSYWSL,/home/tdl/deepvoice/CQT_test_nocan/HMNSYWSL.ogg,0,1
GPIYUBSI,/home/tdl/deepvoice/CQT_test_nocan/GPIYUBSI.ogg,0,1
BLXHGSUT,/home/tdl/deepvoice/CQT_test_nocan/BLXHGSUT.ogg,0,1
OQYTHBJA,/home/tdl/deepvoice/CQT_test_nocan/OQYTHBJA.ogg,1,0
HBNKRJCY,/home/tdl/deepvoice/CQT_test_nocan/HBNKRJCY.ogg,1,0
XOESGHMY,/home/tdl/deepvoice/CQT_test_nocan/XOESGHMY.ogg,1,0
CEMTVENO,/home/tdl/deepvoice/CQT_test_nocan/CEMTVENO.ogg,1,0
GLICJXAN,/home/tdl/deepvoice/CQT_test_nocan/GLICJXAN.ogg,1,0
mixed_18105,/home/tdl/deepvoice/CQT_test_nocan/mixed_18105.ogg,1,1
mixed_25121,/home/tdl/deepvoice/CQT_test_nocan/mixed_25121.ogg,1,1
CMIQRUDB,/home/tdl/deepvoice/CQT_test_nocan/CMIQRUDB.ogg,0,1
mixed_14330,/home/tdl/deepvoice/CQT_test_nocan/mixed_14330.ogg,1,1
LAWNXFRH,/home/tdl/deepvoice/CQT_test_nocan/LAWNXFRH.ogg,0,1
BSVUDSEG,/home/tdl/deepvoice/CQT_test_nocan/BSVUDSEG.ogg,1,0
OKRZJFTZ,/home/tdl/deepvoice/CQT_test_nocan/OKRZJFTZ.ogg,1,0
MKGKTVVZ,/home/tdl/deepvoice/CQT_test_nocan/MKGKTVVZ.ogg,0,1
RUUTYXEJ,/home/tdl/deepvoice/CQT_test_nocan/RUUTYXEJ.ogg,0,1
mixed_838,/home/tdl/deepvoice/CQT_test_nocan/mixed_838.ogg,1,1
WEUADVLC,/home/tdl/deepvoice/CQT_test_nocan/WEUADVLC.ogg,0,1
mixed_14904,/home/tdl/deepvoice/CQT_test_nocan/mixed_14904.ogg,1,1
JDPKCGAD,/home/tdl/deepvoice/CQT_test_nocan/JDPKCGAD.ogg,1,0
LEUSVFJD,/home/tdl/deepvoice/CQT_test_nocan/LEUSVFJD.ogg,0,1
BZMPUZCO,/home/tdl/deepvoice/CQT_test_nocan/BZMPUZCO.ogg,1,0
mixed_22016,/home/tdl/deepvoice/CQT_test_nocan/mixed_22016.ogg,1,1
mixed_7114,/home/tdl/deepvoice/CQT_test_nocan/mixed_7114.ogg,1,1
mixed_323,/home/tdl/deepvoice/CQT_test_nocan/mixed_323.ogg,1,1
OJETPZIQ,/home/tdl/deepvoice/CQT_test_nocan/OJETPZIQ.ogg,1,0
mixed_15417,/home/tdl/deepvoice/CQT_test_nocan/mixed_15417.ogg,1,1
mixed_27465,/home/tdl/deepvoice/CQT_test_nocan/mixed_27465.ogg,1,1
mixed_12519,/home/tdl/deepvoice/CQT_test_nocan/mixed_12519.ogg,1,1
ZNXNCFTB,/home/tdl/deepvoice/CQT_test_nocan/ZNXNCFTB.ogg,0,1
DFRTNWJZ,/home/tdl/deepvoice/CQT_test_nocan/DFRTNWJZ.ogg,0,1
NQKRSHZJ,/home/tdl/deepvoice/CQT_test_nocan/NQKRSHZJ.ogg,1,0
DQWUYOPF,/home/tdl/deepvoice/CQT_test_nocan/DQWUYOPF.ogg,1,0
WVBHSTKS,/home/tdl/deepvoice/CQT_test_nocan/WVBHSTKS.ogg,0,1
mixed_15993,/home/tdl/deepvoice/CQT_test_nocan/mixed_15993.ogg,1,1
PWXTEMKK,/home/tdl/deepvoice/CQT_test_nocan/PWXTEMKK.ogg,0,1
MLGRZGGC,/home/tdl/deepvoice/CQT_test_nocan/MLGRZGGC.ogg,1,0
VVXFMXQR,/home/tdl/deepvoice/CQT_test_nocan/VVXFMXQR.ogg,0,1
DRFURMLI,/home/tdl/deepvoice/CQT_test_nocan/DRFURMLI.ogg,1,0
mixed_1696,/home/tdl/deepvoice/CQT_test_nocan/mixed_1696.ogg,1,1
KGMLULFK,/home/tdl/deepvoice/CQT_test_nocan/KGMLULFK.ogg,1,0
GAENZSWD,/home/tdl/deepvoice/CQT_test_nocan/GAENZSWD.ogg,1,0
KFZLRNZQ,/home/tdl/deepvoice/CQT_test_nocan/KFZLRNZQ.ogg,0,1
JMTYQJTT,/home/tdl/deepvoice/CQT_test_nocan/JMTYQJTT.ogg,0,1
LUHGRBSA,/home/tdl/deepvoice/CQT_test_nocan/LUHGRBSA.ogg,0,1
mixed_14188,/home/tdl/deepvoice/CQT_test_nocan/mixed_14188.ogg,1,1
CPVUFPIA,/home/tdl/deepvoice/CQT_test_nocan/CPVUFPIA.ogg,0,1
ETXVAHWO,/home/tdl/deepvoice/CQT_test_nocan/ETXVAHWO.ogg,0,1
AVFCVGEP,/home/tdl/deepvoice/CQT_test_nocan/AVFCVGEP.ogg,0,1
mixed_19748,/home/tdl/deepvoice/CQT_test_nocan/mixed_19748.ogg,1,1
ZLXZYXGO,/home/tdl/deepvoice/CQT_test_nocan/ZLXZYXGO.ogg,1,0
VJAFJPVJ,/home/tdl/deepvoice/CQT_test_nocan/VJAFJPVJ.ogg,0,1
BDNGRCWG,/home/tdl/deepvoice/CQT_test_nocan/BDNGRCWG.ogg,1,0
PPGGLWOE,/home/tdl/deepvoice/CQT_test_nocan/PPGGLWOE.ogg,1,0
EGXPFMBP,/home/tdl/deepvoice/CQT_test_nocan/EGXPFMBP.ogg,0,1
DJBTFYEG,/home/tdl/deepvoice/CQT_test_nocan/DJBTFYEG.ogg,1,0
mixed_19228,/home/tdl/deepvoice/CQT_test_nocan/mixed_19228.ogg,1,1
QYZJWFGW,/home/tdl/deepvoice/CQT_test_nocan/QYZJWFGW.ogg,0,1
TQEAVGCQ,/home/tdl/deepvoice/CQT_test_nocan/TQEAVGCQ.ogg,1,0
LTXDVCDT,/home/tdl/deepvoice/CQT_test_nocan/LTXDVCDT.ogg,0,1
KVYAXFEU,/home/tdl/deepvoice/CQT_test_nocan/KVYAXFEU.ogg,0,1
GKXXZBMC,/home/tdl/deepvoice/CQT_test_nocan/GKXXZBMC.ogg,1,0
BTQPPEYU,/home/tdl/deepvoice/CQT_test_nocan/BTQPPEYU.ogg,0,1
YAPXWFPS,/home/tdl/deepvoice/CQT_test_nocan/YAPXWFPS.ogg,0,1
GIYTEGUP,/home/tdl/deepvoice/CQT_test_nocan/GIYTEGUP.ogg,1,0
NNHXIZRN,/home/tdl/deepvoice/CQT_test_nocan/NNHXIZRN.ogg,1,0
mixed_10579,/home/tdl/deepvoice/CQT_test_nocan/mixed_10579.ogg,1,1
FSHGNEDO,/home/tdl/deepvoice/CQT_test_nocan/FSHGNEDO.ogg,1,0
ZBHHJFXG,/home/tdl/deepvoice/CQT_test_nocan/ZBHHJFXG.ogg,1,0
NBFOHYCI,/home/tdl/deepvoice/CQT_test_nocan/NBFOHYCI.ogg,1,0
QXSYJODM,/home/tdl/deepvoice/CQT_test_nocan/QXSYJODM.ogg,1,0
QYCJZCPC,/home/tdl/deepvoice/CQT_test_nocan/QYCJZCPC.ogg,0,1
ESRZDYNU,/home/tdl/deepvoice/CQT_test_nocan/ESRZDYNU.ogg,1,0
mixed_11860,/home/tdl/deepvoice/CQT_test_nocan/mixed_11860.ogg,1,1
mixed_19040,/home/tdl/deepvoice/CQT_test_nocan/mixed_19040.ogg,1,1
mixed_3691,/home/tdl/deepvoice/CQT_test_nocan/mixed_3691.ogg,1,1
ZZOBPKQS,/home/tdl/deepvoice/CQT_test_nocan/ZZOBPKQS.ogg,0,1
HXRLSPCY,/home/tdl/deepvoice/CQT_test_nocan/HXRLSPCY.ogg,0,1
mixed_12809,/home/tdl/deepvoice/CQT_test_nocan/mixed_12809.ogg,1,1
RXBFYMWT,/home/tdl/deepvoice/CQT_test_nocan/RXBFYMWT.ogg,0,1
PCCHIUFV,/home/tdl/deepvoice/CQT_test_nocan/PCCHIUFV.ogg,1,0
MEBJRWLK,/home/tdl/deepvoice/CQT_test_nocan/MEBJRWLK.ogg,0,1
OQAEPJEX,/home/tdl/deepvoice/CQT_test_nocan/OQAEPJEX.ogg,0,1
XETFASJK,/home/tdl/deepvoice/CQT_test_nocan/XETFASJK.ogg,0,1
mixed_16917,/home/tdl/deepvoice/CQT_test_nocan/mixed_16917.ogg,1,1
TDSTSFAT,/home/tdl/deepvoice/CQT_test_nocan/TDSTSFAT.ogg,0,1
mixed_2054,/home/tdl/deepvoice/CQT_test_nocan/mixed_2054.ogg,1,1
VKUYUCWX,/home/tdl/deepvoice/CQT_test_nocan/VKUYUCWX.ogg,1,0
mixed_23179,/home/tdl/deepvoice/CQT_test_nocan/mixed_23179.ogg,1,1
CIDQQVZR,/home/tdl/deepvoice/CQT_test_nocan/CIDQQVZR.ogg,1,0
ZXYHDSHE,/home/tdl/deepvoice/CQT_test_nocan/ZXYHDSHE.ogg,1,0
DBPKSSEM,/home/tdl/deepvoice/CQT_test_nocan/DBPKSSEM.ogg,1,0
mixed_5682,/home/tdl/deepvoice/CQT_test_nocan/mixed_5682.ogg,1,1
MHRPYHDY,/home/tdl/deepvoice/CQT_test_nocan/MHRPYHDY.ogg,1,0
HQCVCXJP,/home/tdl/deepvoice/CQT_test_nocan/HQCVCXJP.ogg,0,1
DGTWWZIS,/home/tdl/deepvoice/CQT_test_nocan/DGTWWZIS.ogg,1,0
LVUFNHFP,/home/tdl/deepvoice/CQT_test_nocan/LVUFNHFP.ogg,0,1
NJFZHMDQ,/home/tdl/deepvoice/CQT_test_nocan/NJFZHMDQ.ogg,1,0
mixed_3614,/home/tdl/deepvoice/CQT_test_nocan/mixed_3614.ogg,1,1
mixed_18744,/home/tdl/deepvoice/CQT_test_nocan/mixed_18744.ogg,1,1
QQXDBBXB,/home/tdl/deepvoice/CQT_test_nocan/QQXDBBXB.ogg,1,0
LBWCUWNR,/home/tdl/deepvoice/CQT_test_nocan/LBWCUWNR.ogg,0,1
XSLSZFQB,/home/tdl/deepvoice/CQT_test_nocan/XSLSZFQB.ogg,0,1
DNPWSZDQ,/home/tdl/deepvoice/CQT_test_nocan/DNPWSZDQ.ogg,0,1
mixed_25744,/home/tdl/deepvoice/CQT_test_nocan/mixed_25744.ogg,1,1
ZROGFXSU,/home/tdl/deepvoice/CQT_test_nocan/ZROGFXSU.ogg,0,1
mixed_5958,/home/tdl/deepvoice/CQT_test_nocan/mixed_5958.ogg,1,1
ANWCBBRM,/home/tdl/deepvoice/CQT_test_nocan/ANWCBBRM.ogg,1,0
OVCKXPZK,/home/tdl/deepvoice/CQT_test_nocan/OVCKXPZK.ogg,1,0
IYFMTYEU,/home/tdl/deepvoice/CQT_test_nocan/IYFMTYEU.ogg,0,1
ZVGMAYIF,/home/tdl/deepvoice/CQT_test_nocan/ZVGMAYIF.ogg,0,1
mixed_22973,/home/tdl/deepvoice/CQT_test_nocan/mixed_22973.ogg,1,1
WFDASUTS,/home/tdl/deepvoice/CQT_test_nocan/WFDASUTS.ogg,0,1
MTOUAQNK,/home/tdl/deepvoice/CQT_test_nocan/MTOUAQNK.ogg,0,1
RRNEFUTF,/home/tdl/deepvoice/CQT_test_nocan/RRNEFUTF.ogg,0,1
YVNIGRVB,/home/tdl/deepvoice/CQT_test_nocan/YVNIGRVB.ogg,1,0
mixed_1946,/home/tdl/deepvoice/CQT_test_nocan/mixed_1946.ogg,1,1
MRVKWZNC,/home/tdl/deepvoice/CQT_test_nocan/MRVKWZNC.ogg,1,0
mixed_5830,/home/tdl/deepvoice/CQT_test_nocan/mixed_5830.ogg,1,1
mixed_695,/home/tdl/deepvoice/CQT_test_nocan/mixed_695.ogg,1,1
mixed_19094,/home/tdl/deepvoice/CQT_test_nocan/mixed_19094.ogg,1,1
mixed_21470,/home/tdl/deepvoice/CQT_test_nocan/mixed_21470.ogg,1,1
mixed_523,/home/tdl/deepvoice/CQT_test_nocan/mixed_523.ogg,1,1
FDOLLXWM,/home/tdl/deepvoice/CQT_test_nocan/FDOLLXWM.ogg,0,1
EUHWSOCQ,/home/tdl/deepvoice/CQT_test_nocan/EUHWSOCQ.ogg,1,0
FHCWIQTF,/home/tdl/deepvoice/CQT_test_nocan/FHCWIQTF.ogg,0,1
TNSPZPZD,/home/tdl/deepvoice/CQT_test_nocan/TNSPZPZD.ogg,1,0
mixed_5336,/home/tdl/deepvoice/CQT_test_nocan/mixed_5336.ogg,1,1
DVTKYVHF,/home/tdl/deepvoice/CQT_test_nocan/DVTKYVHF.ogg,0,1
mixed_22906,/home/tdl/deepvoice/CQT_test_nocan/mixed_22906.ogg,1,1
UUONEEVE,/home/tdl/deepvoice/CQT_test_nocan/UUONEEVE.ogg,1,0
VTOLNCWO,/home/tdl/deepvoice/CQT_test_nocan/VTOLNCWO.ogg,0,1
KFINVAOF,/home/tdl/deepvoice/CQT_test_nocan/KFINVAOF.ogg,1,0
LPJHMANF,/home/tdl/deepvoice/CQT_test_nocan/LPJHMANF.ogg,0,1
KUIIXRSE,/home/tdl/deepvoice/CQT_test_nocan/KUIIXRSE.ogg,1,0
PLTKOQAF,/home/tdl/deepvoice/CQT_test_nocan/PLTKOQAF.ogg,0,1
mixed_12204,/home/tdl/deepvoice/CQT_test_nocan/mixed_12204.ogg,1,1
SNTDMCPA,/home/tdl/deepvoice/CQT_test_nocan/SNTDMCPA.ogg,0,1
MHGYGUBD,/home/tdl/deepvoice/CQT_test_nocan/MHGYGUBD.ogg,1,0
CJBEMDSD,/home/tdl/deepvoice/CQT_test_nocan/CJBEMDSD.ogg,1,0
TMVRWXPI,/home/tdl/deepvoice/CQT_test_nocan/TMVRWXPI.ogg,1,0
KTGNRHAN,/home/tdl/deepvoice/CQT_test_nocan/KTGNRHAN.ogg,0,1
RQFDRHUS,/home/tdl/deepvoice/CQT_test_nocan/RQFDRHUS.ogg,0,1
mixed_7078,/home/tdl/deepvoice/CQT_test_nocan/mixed_7078.ogg,1,1
mixed_7759,/home/tdl/deepvoice/CQT_test_nocan/mixed_7759.ogg,1,1
QDXXWKPC,/home/tdl/deepvoice/CQT_test_nocan/QDXXWKPC.ogg,1,0
mixed_23319,/home/tdl/deepvoice/CQT_test_nocan/mixed_23319.ogg,1,1
TYXOHOWQ,/home/tdl/deepvoice/CQT_test_nocan/TYXOHOWQ.ogg,1,0
PTACVKTV,/home/tdl/deepvoice/CQT_test_nocan/PTACVKTV.ogg,0,1
mixed_21480,/home/tdl/deepvoice/CQT_test_nocan/mixed_21480.ogg,1,1
IXNFKGRQ,/home/tdl/deepvoice/CQT_test_nocan/IXNFKGRQ.ogg,1,0
SQCXUGIT,/home/tdl/deepvoice/CQT_test_nocan/SQCXUGIT.ogg,0,1
IZXWNHGH,/home/tdl/deepvoice/CQT_test_nocan/IZXWNHGH.ogg,0,1
JKESTHME,/home/tdl/deepvoice/CQT_test_nocan/JKESTHME.ogg,1,0
GQOOEOZO,/home/tdl/deepvoice/CQT_test_nocan/GQOOEOZO.ogg,1,0
ZXKFHLXH,/home/tdl/deepvoice/CQT_test_nocan/ZXKFHLXH.ogg,1,0
UMKZAMJH,/home/tdl/deepvoice/CQT_test_nocan/UMKZAMJH.ogg,1,0
ALAXYGNO,/home/tdl/deepvoice/CQT_test_nocan/ALAXYGNO.ogg,0,1
XNVOXBIL,/home/tdl/deepvoice/CQT_test_nocan/XNVOXBIL.ogg,0,1
GKWXYCZB,/home/tdl/deepvoice/CQT_test_nocan/GKWXYCZB.ogg,1,0
YCDWNVCW,/home/tdl/deepvoice/CQT_test_nocan/YCDWNVCW.ogg,1,0
mixed_5062,/home/tdl/deepvoice/CQT_test_nocan/mixed_5062.ogg,1,1
AOAJWDZU,/home/tdl/deepvoice/CQT_test_nocan/AOAJWDZU.ogg,0,1
GDERJKPA,/home/tdl/deepvoice/CQT_test_nocan/GDERJKPA.ogg,1,0
NWQCGLGU,/home/tdl/deepvoice/CQT_test_nocan/NWQCGLGU.ogg,0,1
DACPBIDN,/home/tdl/deepvoice/CQT_test_nocan/DACPBIDN.ogg,0,1
GMCNYVGC,/home/tdl/deepvoice/CQT_test_nocan/GMCNYVGC.ogg,1,0
RXTPLFFZ,/home/tdl/deepvoice/CQT_test_nocan/RXTPLFFZ.ogg,1,0
mixed_10920,/home/tdl/deepvoice/CQT_test_nocan/mixed_10920.ogg,1,1
HNCBAXCW,/home/tdl/deepvoice/CQT_test_nocan/HNCBAXCW.ogg,1,0
EJKVBAAO,/home/tdl/deepvoice/CQT_test_nocan/EJKVBAAO.ogg,1,0
mixed_5097,/home/tdl/deepvoice/CQT_test_nocan/mixed_5097.ogg,1,1
mixed_19601,/home/tdl/deepvoice/CQT_test_nocan/mixed_19601.ogg,1,1
OJAIFHPF,/home/tdl/deepvoice/CQT_test_nocan/OJAIFHPF.ogg,1,0
mixed_27147,/home/tdl/deepvoice/CQT_test_nocan/mixed_27147.ogg,1,1
mixed_18068,/home/tdl/deepvoice/CQT_test_nocan/mixed_18068.ogg,1,1
mixed_9491,/home/tdl/deepvoice/CQT_test_nocan/mixed_9491.ogg,1,1
mixed_23673,/home/tdl/deepvoice/CQT_test_nocan/mixed_23673.ogg,1,1
TSYDSRFZ,/home/tdl/deepvoice/CQT_test_nocan/TSYDSRFZ.ogg,1,0
JBEADCGU,/home/tdl/deepvoice/CQT_test_nocan/JBEADCGU.ogg,1,0
mixed_16820,/home/tdl/deepvoice/CQT_test_nocan/mixed_16820.ogg,1,1
mixed_13398,/home/tdl/deepvoice/CQT_test_nocan/mixed_13398.ogg,1,1
NWRWRRTU,/home/tdl/deepvoice/CQT_test_nocan/NWRWRRTU.ogg,1,0
mixed_935,/home/tdl/deepvoice/CQT_test_nocan/mixed_935.ogg,1,1
mixed_18617,/home/tdl/deepvoice/CQT_test_nocan/mixed_18617.ogg,1,1
mixed_7792,/home/tdl/deepvoice/CQT_test_nocan/mixed_7792.ogg,1,1
mixed_20780,/home/tdl/deepvoice/CQT_test_nocan/mixed_20780.ogg,1,1
YNQRUMHH,/home/tdl/deepvoice/CQT_test_nocan/YNQRUMHH.ogg,1,0
TSGWUSMM,/home/tdl/deepvoice/CQT_test_nocan/TSGWUSMM.ogg,1,0
mixed_21096,/home/tdl/deepvoice/CQT_test_nocan/mixed_21096.ogg,1,1
mixed_25806,/home/tdl/deepvoice/CQT_test_nocan/mixed_25806.ogg,1,1
JTQTAPBQ,/home/tdl/deepvoice/CQT_test_nocan/JTQTAPBQ.ogg,0,1
RNJQVNBC,/home/tdl/deepvoice/CQT_test_nocan/RNJQVNBC.ogg,0,1
mixed_20191,/home/tdl/deepvoice/CQT_test_nocan/mixed_20191.ogg,1,1
mixed_23185,/home/tdl/deepvoice/CQT_test_nocan/mixed_23185.ogg,1,1
LZXKYKQE,/home/tdl/deepvoice/CQT_test_nocan/LZXKYKQE.ogg,0,1
HGHGNCDE,/home/tdl/deepvoice/CQT_test_nocan/HGHGNCDE.ogg,1,0
PSACCBEZ,/home/tdl/deepvoice/CQT_test_nocan/PSACCBEZ.ogg,0,1
NDUIWCQY,/home/tdl/deepvoice/CQT_test_nocan/NDUIWCQY.ogg,1,0
UNODXKNB,/home/tdl/deepvoice/CQT_test_nocan/UNODXKNB.ogg,1,0
mixed_9717,/home/tdl/deepvoice/CQT_test_nocan/mixed_9717.ogg,1,1
JWSVUIRN,/home/tdl/deepvoice/CQT_test_nocan/JWSVUIRN.ogg,1,0
PDJOMFAW,/home/tdl/deepvoice/CQT_test_nocan/PDJOMFAW.ogg,0,1
ZZJGEBLZ,/home/tdl/deepvoice/CQT_test_nocan/ZZJGEBLZ.ogg,0,1
PZUIHHSH,/home/tdl/deepvoice/CQT_test_nocan/PZUIHHSH.ogg,0,1
TZIGCCXM,/home/tdl/deepvoice/CQT_test_nocan/TZIGCCXM.ogg,1,0
DYNGYAXG,/home/tdl/deepvoice/CQT_test_nocan/DYNGYAXG.ogg,1,0
KKTMYTLS,/home/tdl/deepvoice/CQT_test_nocan/KKTMYTLS.ogg,1,0
KYNGUKSV,/home/tdl/deepvoice/CQT_test_nocan/KYNGUKSV.ogg,1,0
SVVVYNHD,/home/tdl/deepvoice/CQT_test_nocan/SVVVYNHD.ogg,1,0
mixed_8639,/home/tdl/deepvoice/CQT_test_nocan/mixed_8639.ogg,1,1
TEITQDIG,/home/tdl/deepvoice/CQT_test_nocan/TEITQDIG.ogg,1,0
XRGRRNPJ,/home/tdl/deepvoice/CQT_test_nocan/XRGRRNPJ.ogg,1,0
mixed_17409,/home/tdl/deepvoice/CQT_test_nocan/mixed_17409.ogg,1,1
YTTMNFIX,/home/tdl/deepvoice/CQT_test_nocan/YTTMNFIX.ogg,0,1
BSMPVGWF,/home/tdl/deepvoice/CQT_test_nocan/BSMPVGWF.ogg,1,0
mixed_4238,/home/tdl/deepvoice/CQT_test_nocan/mixed_4238.ogg,1,1
ZKEZBXZG,/home/tdl/deepvoice/CQT_test_nocan/ZKEZBXZG.ogg,1,0
UUOIBVHQ,/home/tdl/deepvoice/CQT_test_nocan/UUOIBVHQ.ogg,0,1
mixed_2628,/home/tdl/deepvoice/CQT_test_nocan/mixed_2628.ogg,1,1
YBDAOCKG,/home/tdl/deepvoice/CQT_test_nocan/YBDAOCKG.ogg,1,0
RNUTOMZA,/home/tdl/deepvoice/CQT_test_nocan/RNUTOMZA.ogg,0,1
CWMWOXCN,/home/tdl/deepvoice/CQT_test_nocan/CWMWOXCN.ogg,0,1
NGYLMFFV,/home/tdl/deepvoice/CQT_test_nocan/NGYLMFFV.ogg,1,0
GTTGXYOM,/home/tdl/deepvoice/CQT_test_nocan/GTTGXYOM.ogg,1,0
mixed_20082,/home/tdl/deepvoice/CQT_test_nocan/mixed_20082.ogg,1,1
ZRAXCVNL,/home/tdl/deepvoice/CQT_test_nocan/ZRAXCVNL.ogg,1,0
mixed_7385,/home/tdl/deepvoice/CQT_test_nocan/mixed_7385.ogg,1,1
mixed_20014,/home/tdl/deepvoice/CQT_test_nocan/mixed_20014.ogg,1,1
WUBWCMEA,/home/tdl/deepvoice/CQT_test_nocan/WUBWCMEA.ogg,1,0
ADTQJQCI,/home/tdl/deepvoice/CQT_test_nocan/ADTQJQCI.ogg,1,0
YAPWKJTZ,/home/tdl/deepvoice/CQT_test_nocan/YAPWKJTZ.ogg,1,0
HOSKXCNL,/home/tdl/deepvoice/CQT_test_nocan/HOSKXCNL.ogg,0,1
THIYPLEY,/home/tdl/deepvoice/CQT_test_nocan/THIYPLEY.ogg,0,1
TKHNZPES,/home/tdl/deepvoice/CQT_test_nocan/TKHNZPES.ogg,1,0
mixed_15042,/home/tdl/deepvoice/CQT_test_nocan/mixed_15042.ogg,1,1
QSIFFQBU,/home/tdl/deepvoice/CQT_test_nocan/QSIFFQBU.ogg,0,1
JTJASCOB,/home/tdl/deepvoice/CQT_test_nocan/JTJASCOB.ogg,1,0
NKBKTYLN,/home/tdl/deepvoice/CQT_test_nocan/NKBKTYLN.ogg,0,1
SXFQYQXK,/home/tdl/deepvoice/CQT_test_nocan/SXFQYQXK.ogg,1,0
XKGDKZDM,/home/tdl/deepvoice/CQT_test_nocan/XKGDKZDM.ogg,1,0
THOQGFKU,/home/tdl/deepvoice/CQT_test_nocan/THOQGFKU.ogg,0,1
QSVXIDEO,/home/tdl/deepvoice/CQT_test_nocan/QSVXIDEO.ogg,1,0
YPZARFWT,/home/tdl/deepvoice/CQT_test_nocan/YPZARFWT.ogg,0,1
XCHGFVGO,/home/tdl/deepvoice/CQT_test_nocan/XCHGFVGO.ogg,1,0
mixed_15397,/home/tdl/deepvoice/CQT_test_nocan/mixed_15397.ogg,1,1
mixed_12088,/home/tdl/deepvoice/CQT_test_nocan/mixed_12088.ogg,1,1
mixed_23588,/home/tdl/deepvoice/CQT_test_nocan/mixed_23588.ogg,1,1
mixed_15069,/home/tdl/deepvoice/CQT_test_nocan/mixed_15069.ogg,1,1
ZCKCEOQL,/home/tdl/deepvoice/CQT_test_nocan/ZCKCEOQL.ogg,0,1
GGNWACUM,/home/tdl/deepvoice/CQT_test_nocan/GGNWACUM.ogg,0,1
BKQFTLAF,/home/tdl/deepvoice/CQT_test_nocan/BKQFTLAF.ogg,1,0
mixed_2323,/home/tdl/deepvoice/CQT_test_nocan/mixed_2323.ogg,1,1
STZRRHBU,/home/tdl/deepvoice/CQT_test_nocan/STZRRHBU.ogg,0,1
QJORMLAG,/home/tdl/deepvoice/CQT_test_nocan/QJORMLAG.ogg,1,0
