id,path,fake,real
mixed_19386,/home/tdl/deepvoice/CQT_test_nocan/mixed_19386.ogg,1,1
OSSOAWQS,/home/tdl/deepvoice/CQT_test_nocan/OSSOAWQS.ogg,0,1
JUIMERLJ,/home/tdl/deepvoice/CQT_test_nocan/JUIMERLJ.ogg,1,0
CLINVIQG,/home/tdl/deepvoice/CQT_test_nocan/CLINVIQG.ogg,0,1
QYWEMMHZ,/home/tdl/deepvoice/CQT_test_nocan/QYWEMMHZ.ogg,0,1
mixed_20474,/home/tdl/deepvoice/CQT_test_nocan/mixed_20474.ogg,1,1
MPAVTINZ,/home/tdl/deepvoice/CQT_test_nocan/MPAVTINZ.ogg,1,0
TDURUSRP,/home/tdl/deepvoice/CQT_test_nocan/TDURUSRP.ogg,0,1
MLKCDCLP,/home/tdl/deepvoice/CQT_test_nocan/MLKCDCLP.ogg,0,1
mixed_21705,/home/tdl/deepvoice/CQT_test_nocan/mixed_21705.ogg,1,1
EZGYSEIN,/home/tdl/deepvoice/CQT_test_nocan/EZGYSEIN.ogg,1,0
TMHIVOHL,/home/tdl/deepvoice/CQT_test_nocan/TMHIVOHL.ogg,0,1
GXXJAKED,/home/tdl/deepvoice/CQT_test_nocan/GXXJAKED.ogg,1,0
BTVNMDSG,/home/tdl/deepvoice/CQT_test_nocan/BTVNMDSG.ogg,1,0
ERQWYDGD,/home/tdl/deepvoice/CQT_test_nocan/ERQWYDGD.ogg,1,0
mixed_17543,/home/tdl/deepvoice/CQT_test_nocan/mixed_17543.ogg,1,1
CXBAAWXJ,/home/tdl/deepvoice/CQT_test_nocan/CXBAAWXJ.ogg,0,1
RXEQFMJT,/home/tdl/deepvoice/CQT_test_nocan/RXEQFMJT.ogg,1,0
FVFIPEWE,/home/tdl/deepvoice/CQT_test_nocan/FVFIPEWE.ogg,0,1
ADWOYWAP,/home/tdl/deepvoice/CQT_test_nocan/ADWOYWAP.ogg,1,0
BWPZDZYZ,/home/tdl/deepvoice/CQT_test_nocan/BWPZDZYZ.ogg,0,1
mixed_8117,/home/tdl/deepvoice/CQT_test_nocan/mixed_8117.ogg,1,1
DWFNVFFQ,/home/tdl/deepvoice/CQT_test_nocan/DWFNVFFQ.ogg,0,1
MPRWKLXY,/home/tdl/deepvoice/CQT_test_nocan/MPRWKLXY.ogg,1,0
DYVADMXW,/home/tdl/deepvoice/CQT_test_nocan/DYVADMXW.ogg,1,0
mixed_22536,/home/tdl/deepvoice/CQT_test_nocan/mixed_22536.ogg,1,1
mixed_8005,/home/tdl/deepvoice/CQT_test_nocan/mixed_8005.ogg,1,1
ROGYWMWR,/home/tdl/deepvoice/CQT_test_nocan/ROGYWMWR.ogg,0,1
mixed_2634,/home/tdl/deepvoice/CQT_test_nocan/mixed_2634.ogg,1,1
KBNFXTUE,/home/tdl/deepvoice/CQT_test_nocan/KBNFXTUE.ogg,1,0
ELZEHHNT,/home/tdl/deepvoice/CQT_test_nocan/ELZEHHNT.ogg,1,0
LIFUXBYU,/home/tdl/deepvoice/CQT_test_nocan/LIFUXBYU.ogg,1,0
mixed_3281,/home/tdl/deepvoice/CQT_test_nocan/mixed_3281.ogg,1,1
mixed_25783,/home/tdl/deepvoice/CQT_test_nocan/mixed_25783.ogg,1,1
RUVTNAYQ,/home/tdl/deepvoice/CQT_test_nocan/RUVTNAYQ.ogg,0,1
XZWHNQFK,/home/tdl/deepvoice/CQT_test_nocan/XZWHNQFK.ogg,0,1
LXWYEGSM,/home/tdl/deepvoice/CQT_test_nocan/LXWYEGSM.ogg,1,0
TEEPDBYY,/home/tdl/deepvoice/CQT_test_nocan/TEEPDBYY.ogg,0,1
mixed_9357,/home/tdl/deepvoice/CQT_test_nocan/mixed_9357.ogg,1,1
BRTYYGYX,/home/tdl/deepvoice/CQT_test_nocan/BRTYYGYX.ogg,1,0
ZHCBLWLJ,/home/tdl/deepvoice/CQT_test_nocan/ZHCBLWLJ.ogg,1,0
BCIUEFKB,/home/tdl/deepvoice/CQT_test_nocan/BCIUEFKB.ogg,0,1
mixed_19877,/home/tdl/deepvoice/CQT_test_nocan/mixed_19877.ogg,1,1
RZMCEVUL,/home/tdl/deepvoice/CQT_test_nocan/RZMCEVUL.ogg,0,1
THQQEELE,/home/tdl/deepvoice/CQT_test_nocan/THQQEELE.ogg,1,0
mixed_27255,/home/tdl/deepvoice/CQT_test_nocan/mixed_27255.ogg,1,1
mixed_4923,/home/tdl/deepvoice/CQT_test_nocan/mixed_4923.ogg,1,1
EVCAKEGN,/home/tdl/deepvoice/CQT_test_nocan/EVCAKEGN.ogg,1,0
mixed_4510,/home/tdl/deepvoice/CQT_test_nocan/mixed_4510.ogg,1,1
mixed_4061,/home/tdl/deepvoice/CQT_test_nocan/mixed_4061.ogg,1,1
mixed_17160,/home/tdl/deepvoice/CQT_test_nocan/mixed_17160.ogg,1,1
SXFEKIVA,/home/tdl/deepvoice/CQT_test_nocan/SXFEKIVA.ogg,1,0
mixed_13757,/home/tdl/deepvoice/CQT_test_nocan/mixed_13757.ogg,1,1
mixed_12010,/home/tdl/deepvoice/CQT_test_nocan/mixed_12010.ogg,1,1
AKXLJPRX,/home/tdl/deepvoice/CQT_test_nocan/AKXLJPRX.ogg,1,0
JJHTSIGC,/home/tdl/deepvoice/CQT_test_nocan/JJHTSIGC.ogg,0,1
mixed_7151,/home/tdl/deepvoice/CQT_test_nocan/mixed_7151.ogg,1,1
SZEHFVVM,/home/tdl/deepvoice/CQT_test_nocan/SZEHFVVM.ogg,1,0
KVXMDZFM,/home/tdl/deepvoice/CQT_test_nocan/KVXMDZFM.ogg,1,0
mixed_18478,/home/tdl/deepvoice/CQT_test_nocan/mixed_18478.ogg,1,1
OHSVMGRS,/home/tdl/deepvoice/CQT_test_nocan/OHSVMGRS.ogg,0,1
JFUAXADI,/home/tdl/deepvoice/CQT_test_nocan/JFUAXADI.ogg,0,1
SKFPEFHY,/home/tdl/deepvoice/CQT_test_nocan/SKFPEFHY.ogg,1,0
DFHFNCJQ,/home/tdl/deepvoice/CQT_test_nocan/DFHFNCJQ.ogg,0,1
YVYBTDZS,/home/tdl/deepvoice/CQT_test_nocan/YVYBTDZS.ogg,1,0
mixed_22392,/home/tdl/deepvoice/CQT_test_nocan/mixed_22392.ogg,1,1
DOGOLVTG,/home/tdl/deepvoice/CQT_test_nocan/DOGOLVTG.ogg,1,0
CIZJQANB,/home/tdl/deepvoice/CQT_test_nocan/CIZJQANB.ogg,0,1
WVZJSVRK,/home/tdl/deepvoice/CQT_test_nocan/WVZJSVRK.ogg,1,0
IOOBJJCA,/home/tdl/deepvoice/CQT_test_nocan/IOOBJJCA.ogg,0,1
RTIVXWHR,/home/tdl/deepvoice/CQT_test_nocan/RTIVXWHR.ogg,1,0
AYOIRTKK,/home/tdl/deepvoice/CQT_test_nocan/AYOIRTKK.ogg,0,1
UTDKRPYQ,/home/tdl/deepvoice/CQT_test_nocan/UTDKRPYQ.ogg,0,1
VSSIWUCU,/home/tdl/deepvoice/CQT_test_nocan/VSSIWUCU.ogg,1,0
FGIQLJNK,/home/tdl/deepvoice/CQT_test_nocan/FGIQLJNK.ogg,0,1
OORTLVDM,/home/tdl/deepvoice/CQT_test_nocan/OORTLVDM.ogg,0,1
NCXLLGXJ,/home/tdl/deepvoice/CQT_test_nocan/NCXLLGXJ.ogg,1,0
mixed_24968,/home/tdl/deepvoice/CQT_test_nocan/mixed_24968.ogg,1,1
mixed_17699,/home/tdl/deepvoice/CQT_test_nocan/mixed_17699.ogg,1,1
XNOBIVCL,/home/tdl/deepvoice/CQT_test_nocan/XNOBIVCL.ogg,1,0
JLOTYOJP,/home/tdl/deepvoice/CQT_test_nocan/JLOTYOJP.ogg,1,0
mixed_884,/home/tdl/deepvoice/CQT_test_nocan/mixed_884.ogg,1,1
RGODUBVI,/home/tdl/deepvoice/CQT_test_nocan/RGODUBVI.ogg,1,0
OEBTBXRB,/home/tdl/deepvoice/CQT_test_nocan/OEBTBXRB.ogg,0,1
NKCHAKIK,/home/tdl/deepvoice/CQT_test_nocan/NKCHAKIK.ogg,1,0
JUILOMSB,/home/tdl/deepvoice/CQT_test_nocan/JUILOMSB.ogg,1,0
DSHWEIOX,/home/tdl/deepvoice/CQT_test_nocan/DSHWEIOX.ogg,0,1
mixed_15224,/home/tdl/deepvoice/CQT_test_nocan/mixed_15224.ogg,1,1
KGGFSAOM,/home/tdl/deepvoice/CQT_test_nocan/KGGFSAOM.ogg,1,0
RVQGPDNU,/home/tdl/deepvoice/CQT_test_nocan/RVQGPDNU.ogg,1,0
mixed_25442,/home/tdl/deepvoice/CQT_test_nocan/mixed_25442.ogg,1,1
AKZTJYKP,/home/tdl/deepvoice/CQT_test_nocan/AKZTJYKP.ogg,0,1
mixed_250,/home/tdl/deepvoice/CQT_test_nocan/mixed_250.ogg,1,1
mixed_25051,/home/tdl/deepvoice/CQT_test_nocan/mixed_25051.ogg,1,1
mixed_26789,/home/tdl/deepvoice/CQT_test_nocan/mixed_26789.ogg,1,1
SBVUIIUT,/home/tdl/deepvoice/CQT_test_nocan/SBVUIIUT.ogg,0,1
mixed_23342,/home/tdl/deepvoice/CQT_test_nocan/mixed_23342.ogg,1,1
ZIUUUKXC,/home/tdl/deepvoice/CQT_test_nocan/ZIUUUKXC.ogg,1,0
mixed_24415,/home/tdl/deepvoice/CQT_test_nocan/mixed_24415.ogg,1,1
WICCNZUN,/home/tdl/deepvoice/CQT_test_nocan/WICCNZUN.ogg,0,1
mixed_924,/home/tdl/deepvoice/CQT_test_nocan/mixed_924.ogg,1,1
mixed_16999,/home/tdl/deepvoice/CQT_test_nocan/mixed_16999.ogg,1,1
FZFMBKRF,/home/tdl/deepvoice/CQT_test_nocan/FZFMBKRF.ogg,1,0
mixed_15050,/home/tdl/deepvoice/CQT_test_nocan/mixed_15050.ogg,1,1
JFZNYQIL,/home/tdl/deepvoice/CQT_test_nocan/JFZNYQIL.ogg,0,1
mixed_12392,/home/tdl/deepvoice/CQT_test_nocan/mixed_12392.ogg,1,1
NJNCVBMW,/home/tdl/deepvoice/CQT_test_nocan/NJNCVBMW.ogg,0,1
TIUIPOSC,/home/tdl/deepvoice/CQT_test_nocan/TIUIPOSC.ogg,1,0
UQSEAFIS,/home/tdl/deepvoice/CQT_test_nocan/UQSEAFIS.ogg,0,1
SCFWGWWH,/home/tdl/deepvoice/CQT_test_nocan/SCFWGWWH.ogg,0,1
AZNPSMAM,/home/tdl/deepvoice/CQT_test_nocan/AZNPSMAM.ogg,1,0
YHANNYJS,/home/tdl/deepvoice/CQT_test_nocan/YHANNYJS.ogg,1,0
mixed_14995,/home/tdl/deepvoice/CQT_test_nocan/mixed_14995.ogg,1,1
JETLYMJX,/home/tdl/deepvoice/CQT_test_nocan/JETLYMJX.ogg,1,0
PUQLIRLE,/home/tdl/deepvoice/CQT_test_nocan/PUQLIRLE.ogg,0,1
SFSHNMZP,/home/tdl/deepvoice/CQT_test_nocan/SFSHNMZP.ogg,0,1
mixed_276,/home/tdl/deepvoice/CQT_test_nocan/mixed_276.ogg,1,1
mixed_18133,/home/tdl/deepvoice/CQT_test_nocan/mixed_18133.ogg,1,1
mixed_7846,/home/tdl/deepvoice/CQT_test_nocan/mixed_7846.ogg,1,1
mixed_9015,/home/tdl/deepvoice/CQT_test_nocan/mixed_9015.ogg,1,1
WIKXWCGX,/home/tdl/deepvoice/CQT_test_nocan/WIKXWCGX.ogg,1,0
mixed_21961,/home/tdl/deepvoice/CQT_test_nocan/mixed_21961.ogg,1,1
FLNGEAWA,/home/tdl/deepvoice/CQT_test_nocan/FLNGEAWA.ogg,0,1
YUMVKMQQ,/home/tdl/deepvoice/CQT_test_nocan/YUMVKMQQ.ogg,1,0
mixed_9692,/home/tdl/deepvoice/CQT_test_nocan/mixed_9692.ogg,1,1
NDACWFVD,/home/tdl/deepvoice/CQT_test_nocan/NDACWFVD.ogg,1,0
XKOVJSND,/home/tdl/deepvoice/CQT_test_nocan/XKOVJSND.ogg,0,1
ERWZKPVA,/home/tdl/deepvoice/CQT_test_nocan/ERWZKPVA.ogg,0,1
SUXBMIFH,/home/tdl/deepvoice/CQT_test_nocan/SUXBMIFH.ogg,1,0
AQLCYOUN,/home/tdl/deepvoice/CQT_test_nocan/AQLCYOUN.ogg,1,0
EYVHOEYN,/home/tdl/deepvoice/CQT_test_nocan/EYVHOEYN.ogg,0,1
WMVJCICB,/home/tdl/deepvoice/CQT_test_nocan/WMVJCICB.ogg,1,0
BNHHOQNI,/home/tdl/deepvoice/CQT_test_nocan/BNHHOQNI.ogg,1,0
AUWEPWLT,/home/tdl/deepvoice/CQT_test_nocan/AUWEPWLT.ogg,0,1
BJDMHSLK,/home/tdl/deepvoice/CQT_test_nocan/BJDMHSLK.ogg,1,0
CIYNBULX,/home/tdl/deepvoice/CQT_test_nocan/CIYNBULX.ogg,1,0
JEXYVIAS,/home/tdl/deepvoice/CQT_test_nocan/JEXYVIAS.ogg,1,0
VYUZTZCP,/home/tdl/deepvoice/CQT_test_nocan/VYUZTZCP.ogg,0,1
OPTXXSRB,/home/tdl/deepvoice/CQT_test_nocan/OPTXXSRB.ogg,0,1
KGUUQRXN,/home/tdl/deepvoice/CQT_test_nocan/KGUUQRXN.ogg,0,1
mixed_6603,/home/tdl/deepvoice/CQT_test_nocan/mixed_6603.ogg,1,1
YJQNBHML,/home/tdl/deepvoice/CQT_test_nocan/YJQNBHML.ogg,0,1
mixed_7822,/home/tdl/deepvoice/CQT_test_nocan/mixed_7822.ogg,1,1
LYKQEZTA,/home/tdl/deepvoice/CQT_test_nocan/LYKQEZTA.ogg,1,0
mixed_10671,/home/tdl/deepvoice/CQT_test_nocan/mixed_10671.ogg,1,1
LIHKLWTC,/home/tdl/deepvoice/CQT_test_nocan/LIHKLWTC.ogg,0,1
LPTUCWMO,/home/tdl/deepvoice/CQT_test_nocan/LPTUCWMO.ogg,0,1
JUSDIKXH,/home/tdl/deepvoice/CQT_test_nocan/JUSDIKXH.ogg,1,0
QJPSCSPV,/home/tdl/deepvoice/CQT_test_nocan/QJPSCSPV.ogg,1,0
IRMPGPXB,/home/tdl/deepvoice/CQT_test_nocan/IRMPGPXB.ogg,1,0
mixed_22644,/home/tdl/deepvoice/CQT_test_nocan/mixed_22644.ogg,1,1
RUXHNHFG,/home/tdl/deepvoice/CQT_test_nocan/RUXHNHFG.ogg,1,0
EVJMLELF,/home/tdl/deepvoice/CQT_test_nocan/EVJMLELF.ogg,1,0
mixed_10923,/home/tdl/deepvoice/CQT_test_nocan/mixed_10923.ogg,1,1
mixed_3405,/home/tdl/deepvoice/CQT_test_nocan/mixed_3405.ogg,1,1
CLDCRSXY,/home/tdl/deepvoice/CQT_test_nocan/CLDCRSXY.ogg,1,0
BCGWFZXQ,/home/tdl/deepvoice/CQT_test_nocan/BCGWFZXQ.ogg,0,1
ZPKNCSBW,/home/tdl/deepvoice/CQT_test_nocan/ZPKNCSBW.ogg,1,0
MVJMENWI,/home/tdl/deepvoice/CQT_test_nocan/MVJMENWI.ogg,1,0
mixed_8145,/home/tdl/deepvoice/CQT_test_nocan/mixed_8145.ogg,1,1
YGTZZFQG,/home/tdl/deepvoice/CQT_test_nocan/YGTZZFQG.ogg,1,0
ZUPLSKCP,/home/tdl/deepvoice/CQT_test_nocan/ZUPLSKCP.ogg,1,0
PPGBTFWY,/home/tdl/deepvoice/CQT_test_nocan/PPGBTFWY.ogg,1,0
mixed_5954,/home/tdl/deepvoice/CQT_test_nocan/mixed_5954.ogg,1,1
VPROZFUQ,/home/tdl/deepvoice/CQT_test_nocan/VPROZFUQ.ogg,1,0
CTLWWLGC,/home/tdl/deepvoice/CQT_test_nocan/CTLWWLGC.ogg,1,0
mixed_16042,/home/tdl/deepvoice/CQT_test_nocan/mixed_16042.ogg,1,1
BIXAEQQA,/home/tdl/deepvoice/CQT_test_nocan/BIXAEQQA.ogg,1,0
LSWQBCJR,/home/tdl/deepvoice/CQT_test_nocan/LSWQBCJR.ogg,0,1
mixed_10704,/home/tdl/deepvoice/CQT_test_nocan/mixed_10704.ogg,1,1
HGTBBADR,/home/tdl/deepvoice/CQT_test_nocan/HGTBBADR.ogg,1,0
RCIXUZQL,/home/tdl/deepvoice/CQT_test_nocan/RCIXUZQL.ogg,0,1
mixed_20663,/home/tdl/deepvoice/CQT_test_nocan/mixed_20663.ogg,1,1
UYNHFEXR,/home/tdl/deepvoice/CQT_test_nocan/UYNHFEXR.ogg,0,1
mixed_14454,/home/tdl/deepvoice/CQT_test_nocan/mixed_14454.ogg,1,1
mixed_22285,/home/tdl/deepvoice/CQT_test_nocan/mixed_22285.ogg,1,1
HCGJOHBC,/home/tdl/deepvoice/CQT_test_nocan/HCGJOHBC.ogg,1,0
CPEEOOST,/home/tdl/deepvoice/CQT_test_nocan/CPEEOOST.ogg,1,0
VIQKKNHS,/home/tdl/deepvoice/CQT_test_nocan/VIQKKNHS.ogg,1,0
mixed_12322,/home/tdl/deepvoice/CQT_test_nocan/mixed_12322.ogg,1,1
mixed_9414,/home/tdl/deepvoice/CQT_test_nocan/mixed_9414.ogg,1,1
EIETDOEP,/home/tdl/deepvoice/CQT_test_nocan/EIETDOEP.ogg,1,0
KXIEQKQW,/home/tdl/deepvoice/CQT_test_nocan/KXIEQKQW.ogg,0,1
HOVEGBIW,/home/tdl/deepvoice/CQT_test_nocan/HOVEGBIW.ogg,0,1
UXSQAKSG,/home/tdl/deepvoice/CQT_test_nocan/UXSQAKSG.ogg,1,0
mixed_27217,/home/tdl/deepvoice/CQT_test_nocan/mixed_27217.ogg,1,1
JPKYSBBU,/home/tdl/deepvoice/CQT_test_nocan/JPKYSBBU.ogg,0,1
mixed_7119,/home/tdl/deepvoice/CQT_test_nocan/mixed_7119.ogg,1,1
mixed_13596,/home/tdl/deepvoice/CQT_test_nocan/mixed_13596.ogg,1,1
XMAWVJCH,/home/tdl/deepvoice/CQT_test_nocan/XMAWVJCH.ogg,0,1
JZHKJSGH,/home/tdl/deepvoice/CQT_test_nocan/JZHKJSGH.ogg,1,0
mixed_1983,/home/tdl/deepvoice/CQT_test_nocan/mixed_1983.ogg,1,1
mixed_25963,/home/tdl/deepvoice/CQT_test_nocan/mixed_25963.ogg,1,1
EGWJGVIR,/home/tdl/deepvoice/CQT_test_nocan/EGWJGVIR.ogg,1,0
BHTOWKKF,/home/tdl/deepvoice/CQT_test_nocan/BHTOWKKF.ogg,1,0
mixed_863,/home/tdl/deepvoice/CQT_test_nocan/mixed_863.ogg,1,1
YLWOFLCW,/home/tdl/deepvoice/CQT_test_nocan/YLWOFLCW.ogg,0,1
WIGHNCSG,/home/tdl/deepvoice/CQT_test_nocan/WIGHNCSG.ogg,0,1
mixed_3695,/home/tdl/deepvoice/CQT_test_nocan/mixed_3695.ogg,1,1
MLISMICG,/home/tdl/deepvoice/CQT_test_nocan/MLISMICG.ogg,0,1
CEFBPAJN,/home/tdl/deepvoice/CQT_test_nocan/CEFBPAJN.ogg,0,1
SLVXUTOQ,/home/tdl/deepvoice/CQT_test_nocan/SLVXUTOQ.ogg,0,1
EIWVEJIE,/home/tdl/deepvoice/CQT_test_nocan/EIWVEJIE.ogg,1,0
LPBNZRNY,/home/tdl/deepvoice/CQT_test_nocan/LPBNZRNY.ogg,0,1
AIVFNGIE,/home/tdl/deepvoice/CQT_test_nocan/AIVFNGIE.ogg,0,1
mixed_4151,/home/tdl/deepvoice/CQT_test_nocan/mixed_4151.ogg,1,1
RFNFDMKE,/home/tdl/deepvoice/CQT_test_nocan/RFNFDMKE.ogg,0,1
EVHKUGQY,/home/tdl/deepvoice/CQT_test_nocan/EVHKUGQY.ogg,1,0
DFOJIBXR,/home/tdl/deepvoice/CQT_test_nocan/DFOJIBXR.ogg,0,1
RTGUOMZV,/home/tdl/deepvoice/CQT_test_nocan/RTGUOMZV.ogg,1,0
mixed_23082,/home/tdl/deepvoice/CQT_test_nocan/mixed_23082.ogg,1,1
mixed_16361,/home/tdl/deepvoice/CQT_test_nocan/mixed_16361.ogg,1,1
mixed_15121,/home/tdl/deepvoice/CQT_test_nocan/mixed_15121.ogg,1,1
mixed_8274,/home/tdl/deepvoice/CQT_test_nocan/mixed_8274.ogg,1,1
mixed_2835,/home/tdl/deepvoice/CQT_test_nocan/mixed_2835.ogg,1,1
MVGDNBBX,/home/tdl/deepvoice/CQT_test_nocan/MVGDNBBX.ogg,1,0
TMIYUEFA,/home/tdl/deepvoice/CQT_test_nocan/TMIYUEFA.ogg,0,1
mixed_8890,/home/tdl/deepvoice/CQT_test_nocan/mixed_8890.ogg,1,1
CTOTFJWN,/home/tdl/deepvoice/CQT_test_nocan/CTOTFJWN.ogg,0,1
mixed_20058,/home/tdl/deepvoice/CQT_test_nocan/mixed_20058.ogg,1,1
INYSNPFL,/home/tdl/deepvoice/CQT_test_nocan/INYSNPFL.ogg,1,0
mixed_11378,/home/tdl/deepvoice/CQT_test_nocan/mixed_11378.ogg,1,1
mixed_6936,/home/tdl/deepvoice/CQT_test_nocan/mixed_6936.ogg,1,1
XTDMJPFB,/home/tdl/deepvoice/CQT_test_nocan/XTDMJPFB.ogg,1,0
BLOEBMUR,/home/tdl/deepvoice/CQT_test_nocan/BLOEBMUR.ogg,1,0
mixed_6364,/home/tdl/deepvoice/CQT_test_nocan/mixed_6364.ogg,1,1
mixed_542,/home/tdl/deepvoice/CQT_test_nocan/mixed_542.ogg,1,1
TQRYATAD,/home/tdl/deepvoice/CQT_test_nocan/TQRYATAD.ogg,0,1
AVHRQLRB,/home/tdl/deepvoice/CQT_test_nocan/AVHRQLRB.ogg,0,1
LUQGWTZZ,/home/tdl/deepvoice/CQT_test_nocan/LUQGWTZZ.ogg,0,1
ATSSUWGK,/home/tdl/deepvoice/CQT_test_nocan/ATSSUWGK.ogg,0,1
HNFJBWBW,/home/tdl/deepvoice/CQT_test_nocan/HNFJBWBW.ogg,0,1
SQDLWEFK,/home/tdl/deepvoice/CQT_test_nocan/SQDLWEFK.ogg,1,0
VGMEXLKR,/home/tdl/deepvoice/CQT_test_nocan/VGMEXLKR.ogg,1,0
mixed_26113,/home/tdl/deepvoice/CQT_test_nocan/mixed_26113.ogg,1,1
mixed_11656,/home/tdl/deepvoice/CQT_test_nocan/mixed_11656.ogg,1,1
ZZTBFKOX,/home/tdl/deepvoice/CQT_test_nocan/ZZTBFKOX.ogg,0,1
SQPJIORK,/home/tdl/deepvoice/CQT_test_nocan/SQPJIORK.ogg,0,1
QLCTEGLM,/home/tdl/deepvoice/CQT_test_nocan/QLCTEGLM.ogg,1,0
mixed_82,/home/tdl/deepvoice/CQT_test_nocan/mixed_82.ogg,1,1
TDTDBPUV,/home/tdl/deepvoice/CQT_test_nocan/TDTDBPUV.ogg,0,1
XUOXWBKW,/home/tdl/deepvoice/CQT_test_nocan/XUOXWBKW.ogg,1,0
mixed_3355,/home/tdl/deepvoice/CQT_test_nocan/mixed_3355.ogg,1,1
mixed_23969,/home/tdl/deepvoice/CQT_test_nocan/mixed_23969.ogg,1,1
KTWWJEBG,/home/tdl/deepvoice/CQT_test_nocan/KTWWJEBG.ogg,1,0
PHYSISRT,/home/tdl/deepvoice/CQT_test_nocan/PHYSISRT.ogg,0,1
BUUEWPEP,/home/tdl/deepvoice/CQT_test_nocan/BUUEWPEP.ogg,1,0
mixed_13236,/home/tdl/deepvoice/CQT_test_nocan/mixed_13236.ogg,1,1
FMNHASER,/home/tdl/deepvoice/CQT_test_nocan/FMNHASER.ogg,1,0
JMITYKOK,/home/tdl/deepvoice/CQT_test_nocan/JMITYKOK.ogg,0,1
mixed_15396,/home/tdl/deepvoice/CQT_test_nocan/mixed_15396.ogg,1,1
mixed_9761,/home/tdl/deepvoice/CQT_test_nocan/mixed_9761.ogg,1,1
mixed_11697,/home/tdl/deepvoice/CQT_test_nocan/mixed_11697.ogg,1,1
mixed_8288,/home/tdl/deepvoice/CQT_test_nocan/mixed_8288.ogg,1,1
WSHJUJRD,/home/tdl/deepvoice/CQT_test_nocan/WSHJUJRD.ogg,0,1
UCIMOXLH,/home/tdl/deepvoice/CQT_test_nocan/UCIMOXLH.ogg,1,0
mixed_10721,/home/tdl/deepvoice/CQT_test_nocan/mixed_10721.ogg,1,1
KLZXIVDK,/home/tdl/deepvoice/CQT_test_nocan/KLZXIVDK.ogg,0,1
LKPWGBZZ,/home/tdl/deepvoice/CQT_test_nocan/LKPWGBZZ.ogg,0,1
mixed_16921,/home/tdl/deepvoice/CQT_test_nocan/mixed_16921.ogg,1,1
QPMDEJSL,/home/tdl/deepvoice/CQT_test_nocan/QPMDEJSL.ogg,0,1
mixed_377,/home/tdl/deepvoice/CQT_test_nocan/mixed_377.ogg,1,1
OOONSZQP,/home/tdl/deepvoice/CQT_test_nocan/OOONSZQP.ogg,0,1
mixed_25379,/home/tdl/deepvoice/CQT_test_nocan/mixed_25379.ogg,1,1
NZBBMLMH,/home/tdl/deepvoice/CQT_test_nocan/NZBBMLMH.ogg,0,1
HZTVGYAI,/home/tdl/deepvoice/CQT_test_nocan/HZTVGYAI.ogg,1,0
SRUPXEHV,/home/tdl/deepvoice/CQT_test_nocan/SRUPXEHV.ogg,1,0
PJQLBBHQ,/home/tdl/deepvoice/CQT_test_nocan/PJQLBBHQ.ogg,1,0
mixed_6582,/home/tdl/deepvoice/CQT_test_nocan/mixed_6582.ogg,1,1
IBBIIFQW,/home/tdl/deepvoice/CQT_test_nocan/IBBIIFQW.ogg,0,1
XLQTXDAQ,/home/tdl/deepvoice/CQT_test_nocan/XLQTXDAQ.ogg,1,0
TZRVREGY,/home/tdl/deepvoice/CQT_test_nocan/TZRVREGY.ogg,0,1
LQCWIJIH,/home/tdl/deepvoice/CQT_test_nocan/LQCWIJIH.ogg,0,1
mixed_1207,/home/tdl/deepvoice/CQT_test_nocan/mixed_1207.ogg,1,1
MWOKCJWG,/home/tdl/deepvoice/CQT_test_nocan/MWOKCJWG.ogg,0,1
mixed_7317,/home/tdl/deepvoice/CQT_test_nocan/mixed_7317.ogg,1,1
XNSLQCBI,/home/tdl/deepvoice/CQT_test_nocan/XNSLQCBI.ogg,0,1
VCHMMONW,/home/tdl/deepvoice/CQT_test_nocan/VCHMMONW.ogg,0,1
KNPKRGJF,/home/tdl/deepvoice/CQT_test_nocan/KNPKRGJF.ogg,0,1
OPJCCOES,/home/tdl/deepvoice/CQT_test_nocan/OPJCCOES.ogg,1,0
mixed_22209,/home/tdl/deepvoice/CQT_test_nocan/mixed_22209.ogg,1,1
TSMQKUHE,/home/tdl/deepvoice/CQT_test_nocan/TSMQKUHE.ogg,1,0
SJKWVPCM,/home/tdl/deepvoice/CQT_test_nocan/SJKWVPCM.ogg,0,1
DFPWCHMZ,/home/tdl/deepvoice/CQT_test_nocan/DFPWCHMZ.ogg,0,1
mixed_27397,/home/tdl/deepvoice/CQT_test_nocan/mixed_27397.ogg,1,1
CYCGSSUO,/home/tdl/deepvoice/CQT_test_nocan/CYCGSSUO.ogg,1,0
JBMTFXFT,/home/tdl/deepvoice/CQT_test_nocan/JBMTFXFT.ogg,0,1
YQDDXQBG,/home/tdl/deepvoice/CQT_test_nocan/YQDDXQBG.ogg,1,0
RNMPOSCG,/home/tdl/deepvoice/CQT_test_nocan/RNMPOSCG.ogg,0,1
mixed_2828,/home/tdl/deepvoice/CQT_test_nocan/mixed_2828.ogg,1,1
mixed_10964,/home/tdl/deepvoice/CQT_test_nocan/mixed_10964.ogg,1,1
MRENQWNB,/home/tdl/deepvoice/CQT_test_nocan/MRENQWNB.ogg,1,0
OQXJMTMQ,/home/tdl/deepvoice/CQT_test_nocan/OQXJMTMQ.ogg,0,1
CIFMUWWU,/home/tdl/deepvoice/CQT_test_nocan/CIFMUWWU.ogg,1,0
